#Timestamp,lat,lon,alt,dist (m),num sats,gps qual,speed (knts),course,date
191310.000,38.886110,-77.058472,15.0,7.461465,09,2,2.76,244.06,270915
191315.000,38.886082,-77.058545,14.5,7.086154,09,2,2.81,238.77,270915
191320.000,38.886058,-77.058625,14.0,7.394425,09,2,2.70,242.06,270915
191325.000,38.886033,-77.058703,13.9,7.327798,09,2,2.75,240.93,270915
191330.000,38.886017,-77.058782,14.3,7.028762,09,2,2.68,247.41,270915
191335.000,38.885993,-77.058863,14.4,7.529685,09,2,2.80,246.71,270915
191340.000,38.885967,-77.058938,14.0,7.136694,09,2,2.69,239.35,270915
191345.000,38.885930,-77.058997,13.8,6.489627,09,2,2.64,230.32,270915
191350.000,38.885882,-77.059062,13.5,7.780507,09,2,2.75,214.95,270915
191355.000,38.885833,-77.059098,13.7,6.241508,09,2,2.59,205.82,270915
191400.000,38.885772,-77.059122,13.7,7.148251,09,2,2.58,198.17,270915
191405.000,38.885702,-77.059122,13.3,7.783645,09,2,2.80,188.37,270915
191410.000,38.885632,-77.059115,13.2,7.805004,09,2,2.86,184.56,270915
191415.000,38.885565,-77.059108,12.8,7.435419,09,2,2.83,181.56,270915
191420.000,38.885502,-77.059103,13.2,7.055630,09,2,2.78,174.41,270915
191425.000,38.885440,-77.059088,13.3,6.978850,09,2,2.59,173.11,270915
191430.000,38.885382,-77.059075,13.5,6.588236,09,2,2.69,166.81,270915
191435.000,38.885328,-77.059058,14.4,6.103329,09,2,2.67,166.12,270915
191440.000,38.885267,-77.059048,14.6,6.911433,09,2,2.76,166.26,270915
191445.000,38.885205,-77.059032,14.2,7.007122,09,2,2.48,180.18,270915
191450.000,38.885155,-77.059055,14.4,5.915201,09,2,2.42,223.56,270915
191455.000,38.885132,-77.059108,14.0,5.295422,09,2,2.10,246.32,270915
191500.000,38.885105,-77.059220,14.1,10.109906,09,2,4.66,251.28,270915
191505.000,38.885090,-77.059333,14.0,9.950338,09,2,2.71,263.29,270915
191510.000,38.885098,-77.059418,14.1,7.415286,09,2,2.76,272.86,270915
191515.000,38.885107,-77.059508,14.1,7.844854,09,2,2.80,271.34,270915
191520.000,38.885113,-77.059597,14.4,7.681530,09,2,2.79,271.95,270915
191525.000,38.885120,-77.059680,14.4,7.250895,09,2,2.75,271.77,270915
191530.000,38.885122,-77.059762,14.7,7.071073,09,2,2.76,272.69,270915
191535.000,38.885123,-77.059840,15.1,6.782660,09,2,2.72,270.38,270915
191540.000,38.885128,-77.059920,15.3,6.946669,09,2,2.58,271.54,270915
191545.000,38.885130,-77.059997,15.1,6.638456,09,2,2.63,267.85,270915
191550.000,38.885133,-77.060075,15.1,6.790250,09,2,2.79,274.07,270915
191555.000,38.885142,-77.060155,15.3,6.986110,09,2,2.66,280.79,270915
191600.000,38.885158,-77.060232,15.2,6.889794,09,2,2.73,287.42,270915
191605.000,38.885185,-77.060310,15.3,7.400166,09,2,2.73,293.01,270915
191610.000,38.885203,-77.060378,15.1,6.256034,09,2,2.61,292.10,270915
191615.000,38.885237,-77.060452,15.2,7.350300,09,2,2.81,293.33,270915
191620.000,38.885258,-77.060523,15.1,6.654518,09,2,2.69,286.56,270915
191625.000,38.885275,-77.060602,14.6,7.028831,09,2,2.72,277.87,270915
191630.000,38.885283,-77.060682,15.3,6.986096,09,2,2.72,274.77,270915
191635.000,38.885280,-77.060762,14.8,6.934283,09,2,2.68,259.67,270915
191640.000,38.885262,-77.060838,14.5,6.941928,09,2,2.76,256.99,270915
191645.000,38.885250,-77.060918,14.5,7.044846,09,2,2.75,257.87,270915
191650.000,38.885227,-77.060993,15.0,6.990891,09,2,2.85,238.57,270915
191655.000,38.885195,-77.061072,15.1,7.639939,09,2,2.88,243.41,270915
191700.000,38.885172,-77.061157,16.6,7.801243,09,2,2.57,241.92,270915
191705.000,38.885145,-77.061223,16.7,6.487601,09,2,2.60,246.77,270915
191710.000,38.885127,-77.061298,17.0,6.804174,09,2,2.49,245.27,270915
191715.000,38.885095,-77.061385,16.8,8.286733,09,2,2.78,243.28,270915
191720.000,38.885067,-77.061455,16.5,6.829008,09,2,2.67,240.60,270915
191725.000,38.885035,-77.061523,16.2,6.883384,09,2,2.67,240.14,270915
191730.000,38.885008,-77.061595,15.7,6.875384,09,2,2.67,240.52,270915
191735.000,38.884977,-77.061667,15.4,7.132825,09,2,2.68,240.75,270915
191740.000,38.884955,-77.061745,15.2,7.195463,09,2,2.82,253.56,270915
191745.000,38.884927,-77.061822,15.1,7.345800,09,2,2.61,238.13,270915
191750.000,38.884900,-77.061892,15.6,6.745526,09,2,2.45,240.92,270915
191755.000,38.884877,-77.061960,16.1,6.458650,09,2,2.64,242.28,270915
191800.000,38.884850,-77.062035,16.3,7.136787,09,2,2.69,246.59,270915
191805.000,38.884823,-77.062112,16.0,7.268254,09,2,2.65,241.70,270915
191810.000,38.884798,-77.062183,15.9,6.797531,09,2,2.76,243.25,270915
191815.000,38.884765,-77.062245,15.7,6.498293,09,2,2.66,233.13,270915
191820.000,38.884730,-77.062315,15.8,7.201123,09,2,2.61,234.15,270915
191825.000,38.884700,-77.062382,15.9,6.665198,09,2,2.55,241.69,270915
191830.000,38.884673,-77.062450,15.6,6.616274,09,2,2.55,241.39,270915
191835.000,38.884638,-77.062515,15.6,6.841000,09,2,2.55,238.89,270915
191840.000,38.884613,-77.062592,16.2,7.194656,09,2,2.66,241.75,270915
191845.000,38.884590,-77.062665,16.7,6.857198,09,2,2.59,244.17,270915
191850.000,38.884565,-77.062735,16.1,6.666166,09,2,2.70,244.79,270915
191855.000,38.884542,-77.062807,16.6,6.723889,09,2,2.57,243.22,270915
191900.000,38.884515,-77.062878,16.6,6.875422,09,2,2.65,242.22,270915
191905.000,38.884487,-77.062947,16.3,6.701392,09,2,2.58,242.53,270915
191910.000,38.884457,-77.063018,15.9,7.043222,09,2,2.72,243.63,270915
191915.000,38.884425,-77.063087,15.4,6.883428,09,2,2.72,239.66,270915
191920.000,38.884395,-77.063162,15.6,7.298612,09,2,2.44,237.87,270915
191925.000,38.884370,-77.063235,16.0,6.929461,09,2,2.64,244.70,270915
191930.000,38.884345,-77.063303,16.2,6.535342,09,2,2.69,250.49,270915
191935.000,38.884333,-77.063380,16.4,6.761557,08,2,2.36,250.92,270915
191940.000,38.884310,-77.063452,16.8,6.723908,09,2,2.75,242.15,270915
191945.000,38.884278,-77.063522,17.1,7.007783,09,2,2.80,242.18,270915
191950.000,38.884248,-77.063578,17.1,5.931717,09,2,2.09,231.65,270915
191955.000,38.884222,-77.063598,17.4,3.433536,09,2,0.88,170.08,270915
192000.000,38.884228,-77.063567,17.1,2.839412,08,2,1.43,58.34,270915
192005.000,38.884258,-77.063517,16.3,5.464219,08,2,2.23,26.36,270915
192010.000,38.884312,-77.063477,16.1,6.867071,09,2,2.45,31.39,270915
192015.000,38.884358,-77.063422,16.2,7.041997,09,2,2.67,27.88,270915
192020.000,38.884398,-77.063383,16.0,5.549038,08,2,2.22,31.37,270915
192025.000,38.884440,-77.063355,16.0,5.242150,07,2,2.08,29.26,270915
192030.000,38.884480,-77.063325,15.9,5.150300,03,6,1.14,130.49,270915
192100.000,38.884360,-77.063047,15.9,27.539757,08,2,1.19,146.36,270915
192105.000,38.884057,-77.062780,15.9,40.870692,08,2,1.69,171.34,270915
192110.000,38.884153,-77.062878,16.1,13.710603,09,2,0.90,193.86,270915
192115.000,38.884208,-77.062927,16.7,7.409726,09,2,0.19,280.34,270915
192120.000,38.884212,-77.062927,16.9,0.370650,09,2,0.26,331.18,270915
